"ID","LATITUDE","LONGITUDE","ELEMENT","FIRSTYEAR","LASTYEAR","STATE","STATE_NAME","RECORD_LENGTH"
"CA002402354",68.7833,-81.25,"TMAX",2012,2024,"NU","NUNAVUT",13
"CA002402592",63.75,-68.55,"TMAX",2004,2025,"NU","NUNAVUT",22
"CA002402604",78.8,-103.55,"TMAX",1957,2025,"NU","NUNAVUT",69
"CA002402684",68.9,-75.1333,"TMAX",1957,2023,"NU","NUNAVUT",67
"CA002403049",66.15,-65.7167,"TMAX",1977,2025,"NU","NUNAVUT",49
"CA002403204",72.7,-77.95,"TMAX",2005,2025,"NU","NUNAVUT",21
"CA002403206",72.6833,-77.9667,"TMAX",1977,2025,"NU","NUNAVUT",49
"CA002403450",75.3833,-105.7167,"TMAX",1969,2025,"NU","NUNAVUT",57
"CA002403500",74.7167,-94.9667,"TMAX",1947,2025,"NU","NUNAVUT",79
"CA002403505",74.7167,-94.9833,"TMAX",2002,2025,"NU","NUNAVUT",24
"CA002403625",69.0833,-79.0333,"TMAX",1957,2023,"NU","NUNAVUT",67
"CA002403756",73.7667,-105.3,"TMAX",2002,2025,"NU","NUNAVUT",24
"CA002403833",81.1667,-91.8167,"TMAX",2012,2025,"NU","NUNAVUT",14
"CA002403945",65.8833,-89.45,"TMAX",1999,2025,"NU","NUNAVUT",27
"CA002500440",74.1333,-119.9833,"TMAX",1996,2025,"NT","NORTHWEST TERRITORIES",30
"CA002502505",70.7667,-117.8,"TMAX",2000,2025,"NT","NORTHWEST TERRITORIES",26
"CA002503648",72,-125.25,"TMAX",1994,2025,"NT","NORTHWEST TERRITORIES",32
"CA002503886",73.2333,-119.5333,"TMAX",1997,2025,"NT","NORTHWEST TERRITORIES",29
"CA00250M001",76.2333,-119.35,"TMAX",1997,2025,"NT","NORTHWEST TERRITORIES",29
"CA003010010",54.2833,-112.9667,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003010060",53.1167,-111.1833,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003010162",52.3167,-111.7833,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003010237",53.9167,-112.2833,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003010650",52.5833,-111.4667,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003010730",52.1167,-110.1,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003010815",53.1667,-114.4833,"TMAX",1974,2023,"AB","ALBERTA",50
"CA003010816",53.0833,-114.4333,"TMAX",2001,2024,"AB","ALBERTA",24
"CA003010979",53.9333,-113.9167,"TMAX",2008,2024,"AB","ALBERTA",17
"CA003010992",52.3333,-110.5167,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003011120",53.2833,-113.8667,"TMAX",1915,2023,"AB","ALBERTA",109
"CA003011240",53.0333,-112.8167,"TMAX",1946,2025,"AB","ALBERTA",80
"CA003011815",51.9333,-110.7167,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003011887",52.0667,-111.45,"TMAX",1996,2025,"AB","ALBERTA",30
"CA003011892",52.7333,-113.9,"TMAX",2008,2024,"AB","ALBERTA",17
"CA003011953",52.75,-113.95,"TMAX",1974,2024,"AB","ALBERTA",51
"CA003012050",52.1833,-113.1833,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003012073",53.6667,-110.5833,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003012192",52.7833,-110.4333,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003012206",53.3,-113.6,"TMAX",1999,2025,"AB","ALBERTA",27
"CA003012209",53.5667,-113.5167,"TMAX",1996,2025,"AB","ALBERTA",30
"CA003012216",53.3167,-113.5833,"TMAX",2012,2024,"AB","ALBERTA",13
"CA00301222F",53.55,-114.1167,"TMAX",1966,2024,"AB","ALBERTA",59
"CA003012275",53.6833,-112.8667,"TMAX",1981,2025,"AB","ALBERTA",45
"CA003012515",52.9667,-111,"TMAX",1981,2024,"AB","ALBERTA",44
"CA003012590",52.75,-112.85,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003012652",52.4667,-112.1167,"TMAX",1967,2023,"AB","ALBERTA",57
"CA003012653",52.55,-112.1167,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003012790",53.0667,-110.6167,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003012818",53.8333,-114.5333,"TMAX",2008,2024,"AB","ALBERTA",17
"CA003012999",52.1167,-112.1667,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003013140",51.7833,-111.2167,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003013340",53.1833,-112.25,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003013362",52.5833,-110.7833,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003013640",52.85,-111.8667,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003013644",52.2833,-111.1167,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003013660",53.35,-110.4167,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003013790",54,-113.4667,"TMAX",2008,2024,"AB","ALBERTA",17
"CA003013921",53.95,-110.5833,"TMAX",2005,2024,"AB","ALBERTA",20
"CA003013959",53.3167,-110.0667,"TMAX",2009,2025,"AB","ALBERTA",17
"CA003013961",53.3167,-110.0667,"TMAX",1982,2024,"AB","ALBERTA",43
"CA003014195",53.45,-111.25,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003014665",53.5667,-112.3,"TMAX",2003,2024,"AB","ALBERTA",22
"CA003014795",53.2667,-113.1667,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003014921",53.65,-113.35,"TMAX",2003,2024,"AB","ALBERTA",22
"CA003015346",54,-112.8833,"TMAX",2008,2024,"AB","ALBERTA",17
"CA003015480",52.5833,-110.35,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003015501",53.0167,-110.1,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003015523",52.4167,-114.9167,"TMAX",1992,2025,"AB","ALBERTA",34
"CA003015600",52.7833,-112.4333,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003015673",54.2833,-111.45,"TMAX",2008,2024,"AB","ALBERTA",17
"CA003015676",54.0167,-111.2667,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003015797",51.5833,-110.75,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003015900",53.3333,-112.5333,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003016022",54.2833,-112.5,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003016070",51.8167,-111.6833,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003016124",52.35,-112.6,"TMAX",2003,2024,"AB","ALBERTA",22
"CA003016441",53.2167,-113.9,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003016505",53.4333,-114.7167,"TMAX",2005,2024,"AB","ALBERTA",20
"CA003016593",53.6667,-110.0833,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003016655",53.6333,-111.6833,"TMAX",2003,2024,"AB","ALBERTA",22
"CA003016802",53.35,-110.8833,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003016841",53.1833,-111.7333,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003016852",54.1333,-111.9167,"TMAX",2008,2023,"AB","ALBERTA",16
"CA003016GF0",53.5,-112.1,"TMAX",1980,2025,"AB","ALBERTA",46
"CA003017282",52.9833,-113.45,"TMAX",2007,2024,"AB","ALBERTA",18
"CA00301A001",53.55,-114.1167,"TMAX",1997,2024,"AB","ALBERTA",28
"CA00301B460",51.6667,-110.2,"TMAX",1993,2025,"AB","ALBERTA",33
"CA00301S001",52.8333,-111.1,"TMAX",1995,2025,"AB","ALBERTA",31
"CA003020035",51.0667,-110.3167,"TMAX",2009,2024,"AB","ALBERTA",16
"CA003020405",50.8167,-111,"TMAX",2009,2024,"AB","ALBERTA",16
"CA003020610",51.3833,-113.35,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003020679",52,-112.8,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003021912",51.7833,-112.25,"TMAX",2007,2024,"AB","ALBERTA",18
"CA0030221LG",51.45,-112.6833,"TMAX",1995,2025,"AB","ALBERTA",31
"CA003023200",52.3167,-114.4833,"TMAX",2008,2024,"AB","ALBERTA",17
"CA003023402",51.1833,-112.5,"TMAX",2001,2024,"AB","ALBERTA",24
"CA003023722",52.45,-113.75,"TMAX",1993,2025,"AB","ALBERTA",33
"CA003023740",52.55,-114.4667,"TMAX",2005,2024,"AB","ALBERTA",20
"CA003023850",51.6167,-113.65,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003024668",51.6667,-112.6833,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003024925",51.7667,-114.0833,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003024965",51.3833,-110.35,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003025243",51.1333,-111.7,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003025297",52.4333,-113.6,"TMAX",2003,2024,"AB","ALBERTA",22
"CA003025768",50.3,-110.0833,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003026479",51.7667,-113.2,"TMAX",1993,2024,"AB","ALBERTA",32
"CA003026KNQ",51.7833,-114.6833,"TMAX",1993,2025,"AB","ALBERTA",33
"CA003027582",51.9333,-113.5833,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003030450",50.5167,-114.0167,"TMAX",2008,2024,"AB","ALBERTA",17
"CA003030525",49.8,-112.3,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003030529",50.0333,-113.2167,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003030540",50.9,-112.4667,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003030680",50.7,-114.15,"TMAX",2008,2024,"AB","ALBERTA",17
"CA003030720",49.5667,-113.05,"TMAX",2004,2024,"AB","ALBERTA",21
"CA003030768",49.7333,-111.45,"TMAX",1993,2025,"AB","ALBERTA",33
"CA003030830",49.6167,-113.8167,"TMAX",2001,2024,"AB","ALBERTA",24
"CA003030QLP",50.55,-111.85,"TMAX",1988,2025,"AB","ALBERTA",38
"CA003031092",51.1167,-114.0167,"TMAX",2012,2024,"AB","ALBERTA",13
"CA003031094",51.1167,-114.0167,"TMAX",1999,2025,"AB","ALBERTA",27
"CA003031322",49.2,-113.2833,"TMAX",1994,2025,"AB","ALBERTA",32
"CA003031402",49,-113.3833,"TMAX",2012,2025,"AB","ALBERTA",14
"CA003031480",50.2833,-113.35,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003031640",50,-113.6333,"TMAX",1951,2025,"AB","ALBERTA",75
"CA003031875",51.0833,-114.2167,"TMAX",1993,2025,"AB","ALBERTA",33
"CA003032422",50.1833,-112.4333,"TMAX",2004,2024,"AB","ALBERTA",21
"CA003032450",49.55,-111.05,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003032550",49.8,-112.0333,"TMAX",2004,2024,"AB","ALBERTA",21
"CA003032642",49.4833,-111.4833,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003032683",49.7833,-113.3833,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003032801",50.9333,-112.9333,"TMAX",2008,2024,"AB","ALBERTA",17
"CA003032927",49.8667,-111.7333,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003033498",49.9,-112.7333,"TMAX",2004,2023,"AB","ALBERTA",20
"CA003033550",49.9833,-110.2667,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003033875",49.6333,-112.8,"TMAX",2011,2025,"AB","ALBERTA",15
"CA003033890",49.7,-112.7667,"TMAX",1908,2024,"AB","ALBERTA",117
"CA003033897",49.6833,-112.75,"TMAX",2004,2024,"AB","ALBERTA",21
"CA003034479",50.0167,-110.7167,"TMAX",2010,2025,"AB","ALBERTA",16
"CA003034485",50.0333,-110.7167,"TMAX",2000,2025,"AB","ALBERTA",26
"CA003034577",50.6667,-113.35,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003034795",51.3667,-114.1,"TMAX",2005,2024,"AB","ALBERTA",20
"CA003035198",49.5167,-114,"TMAX",2011,2025,"AB","ALBERTA",15
"CA003035208",49.5167,-114,"TMAX",1996,2025,"AB","ALBERTA",30
"CA003035340",50.6,-112.9833,"TMAX",1966,2024,"AB","ALBERTA",59
"CA003035342",50.6,-112.8,"TMAX",2009,2023,"AB","ALBERTA",15
"CA003035422",49.4833,-112.6833,"TMAX",2004,2024,"AB","ALBERTA",21
"CA003035530",50.2667,-111.7,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003035650",50.8333,-112.05,"TMAX",2004,2024,"AB","ALBERTA",21
"CA003035845",49.9167,-110.9167,"TMAX",2004,2024,"AB","ALBERTA",21
"CA003036086",51.2333,-112.9833,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003036099",50.1833,-113.8833,"TMAX",1996,2025,"AB","ALBERTA",30
"CA003036205",51.0333,-113.2833,"TMAX",2004,2024,"AB","ALBERTA",21
"CA003036360",49.8,-112.1167,"TMAX",1907,2024,"AB","ALBERTA",118
"CA003036500",50.3,-112.8667,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003036682",50.05,-112.1333,"TMAX",1993,2025,"AB","ALBERTA",33
"CA003037675",49.5,-112.1167,"TMAX",2002,2024,"AB","ALBERTA",23
"CA00303M9JM",50.7333,-113.9667,"TMAX",1990,2024,"AB","ALBERTA",35
"CA00303N1G3",49.8667,-112.7833,"TMAX",1987,2023,"AB","ALBERTA",37
"CA003042045",49.05,-112.8167,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003044203",49.3667,-110.6833,"TMAX",1957,2024,"AB","ALBERTA",68
"CA003044232",49.1333,-111.65,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003044533",49.1333,-112.05,"TMAX",1994,2025,"AB","ALBERTA",32
"CA003044923",49.1167,-110.4667,"TMAX",1994,2025,"AB","ALBERTA",32
"CA003045000",49.2167,-111.1333,"TMAX",2007,2024,"AB","ALBERTA",18
"CA003050519",51.2,-115.55,"TMAX",1995,2024,"AB","ALBERTA",30
"CA003050520",51.1833,-115.5667,"TMAX",1887,2025,"AB","ALBERTA",139
"CA003050602",49.4667,-114.1833,"TMAX",2012,2025,"AB","ALBERTA",14
"CA003050778",51.0833,-115.0667,"TMAX",1993,2025,"AB","ALBERTA",33
"CA003051R4R",49.6333,-114.4833,"TMAX",1993,2025,"AB","ALBERTA",33
"CA003053536",52.9333,-118.0333,"TMAX",1994,2025,"AB","ALBERTA",32
"CA003053600",51.0333,-115.0333,"TMAX",1939,2024,"AB","ALBERTA",86
"CA003054843",52.5,-116.05,"TMAX",2000,2025,"AB","ALBERTA",26
"CA003055119",50.3667,-114.4167,"TMAX",1998,2025,"AB","ALBERTA",28
"CA003056214",49.1333,-113.8167,"TMAX",1994,2025,"AB","ALBERTA",32
"CA00305MGFF",50.95,-115.1833,"TMAX",1994,2025,"AB","ALBERTA",32
"CA003060330",54.6333,-113.3833,"TMAX",2008,2024,"AB","ALBERTA",17
"CA003060406",54.7833,-112.8333,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003060535",54.1,-114.45,"TMAX",2000,2025,"AB","ALBERTA",26
"CA003060903",53.35,-117.8667,"TMAX",1987,2024,"AB","ALBERTA",38
"CA003060L20",54.7167,-113.2833,"TMAX",1999,2024,"AB","ALBERTA",26
"CA003062239",53.5833,-116.4667,"TMAX",2010,2025,"AB","ALBERTA",16
"CA003062246",53.5833,-116.45,"TMAX",1996,2025,"AB","ALBERTA",30
"CA003062451",53.6,-114.9833,"TMAX",1987,2024,"AB","ALBERTA",38
"CA003062660",54.4167,-114.7667,"TMAX",2008,2024,"AB","ALBERTA",17
"CA003062696",56.65,-111.2167,"TMAX",1996,2025,"AB","ALBERTA",30
"CA003062697",56.65,-111.2167,"TMAX",2011,2025,"AB","ALBERTA",15
"CA003063135",53.8,-118.45,"TMAX",1995,2024,"AB","ALBERTA",30
"CA003063165",55.4,-116.4833,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003063686",54.7667,-112.0167,"TMAX",2001,2025,"AB","ALBERTA",25
"CA003064528",57.0333,-111.5667,"TMAX",1993,2025,"AB","ALBERTA",33
"CA003065475",54.5,-111.7,"TMAX",2001,2024,"AB","ALBERTA",24
"CA003065995",55.3,-114.7833,"TMAX",2011,2025,"AB","ALBERTA",15
"CA003065997",55.3,-114.7833,"TMAX",2012,2025,"AB","ALBERTA",14
"CA003066367",54.3,-113.5167,"TMAX",2008,2024,"AB","ALBERTA",17
"CA00306A009",53.4,-117.5333,"TMAX",2000,2024,"AB","ALBERTA",25
"CA00306GE70",53.3833,-118.35,"TMAX",1993,2025,"AB","ALBERTA",33
"CA003070600",55.2,-119.4,"TMAX",2001,2025,"AB","ALBERTA",25
"CA003070800",56.1167,-117.8833,"TMAX",2008,2024,"AB","ALBERTA",17
"CA003072151",55.8,-117.8833,"TMAX",2008,2024,"AB","ALBERTA",17
"CA003072246",58.9833,-110.4333,"TMAX",2001,2025,"AB","ALBERTA",25
"CA003072525",56.0833,-118.4333,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003072655",58.7667,-111.1167,"TMAX",2011,2025,"AB","ALBERTA",15
"CA003072659",58.7667,-111.1167,"TMAX",2012,2024,"AB","ALBERTA",13
"CA003072723",58.3833,-116.0333,"TMAX",2000,2025,"AB","ALBERTA",26
"CA003073071",57.2667,-117.3,"TMAX",2008,2024,"AB","ALBERTA",17
"CA003073140",58.6167,-117.1667,"TMAX",1977,2025,"AB","ALBERTA",49
"CA003073535",55.9167,-117.1167,"TMAX",2008,2024,"AB","ALBERTA",17
"CA003073730",58.1667,-116.35,"TMAX",2008,2024,"AB","ALBERTA",17
"CA003073740",55.4167,-119.25,"TMAX",2008,2024,"AB","ALBERTA",17
"CA003074190",56.9667,-117.45,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003074935",56.3167,-119.75,"TMAX",2003,2024,"AB","ALBERTA",22
"CA003075160",55.6167,-118.3,"TMAX",2002,2024,"AB","ALBERTA",23
"CA003075488",56.55,-115.2833,"TMAX",1994,2025,"AB","ALBERTA",32
"CA003075601",55.7833,-118.6667,"TMAX",2008,2024,"AB","ALBERTA",17
"CA003075770",56.0833,-119.35,"TMAX",2008,2024,"AB","ALBERTA",17
"CA003076366",55.35,-118.4,"TMAX",2008,2024,"AB","ALBERTA",17
"CA003076680",55.1,-117.2,"TMAX",2002,2024,"AB","ALBERTA",23
"CA00307KPFP",58.7167,-113.8667,"TMAX",1993,2025,"AB","ALBERTA",33
"CA003081680",54.4167,-110.2833,"TMAX",1952,2025,"AB","ALBERTA",74
"CA003081690",54.3667,-110.8667,"TMAX",2008,2024,"AB","ALBERTA",17
"CA004010811",50.2,-104.7167,"TMAX",2005,2025,"SK","SASKATCHEWAN",21
"CA004010879",50.3667,-102.5667,"TMAX",1965,2025,"SK","SASKATCHEWAN",61
"CA004010984",50.55,-105.3833,"TMAX",1965,2023,"SK","SASKATCHEWAN",59
"CA004012300",51.1833,-104.8667,"TMAX",1963,2024,"SK","SASKATCHEWAN",62
"CA004012400",49.2167,-102.9667,"TMAX",1944,2025,"SK","SASKATCHEWAN",82
"CA004012410",49.2167,-102.9667,"TMAX",2011,2025,"SK","SASKATCHEWAN",15
"CA004013480",50.55,-103.65,"TMAX",1889,2025,"SK","SASKATCHEWAN",137
"CA004013660",51.25,-103.75,"TMAX",1956,2024,"SK","SASKATCHEWAN",69
"CA004014040",50.2,-102.7333,"TMAX",1950,2024,"SK","SASKATCHEWAN",75
"CA004014156",51.4167,-105.25,"TMAX",1975,2025,"SK","SASKATCHEWAN",51
"CA004014322",52,-104.6333,"TMAX",1980,2024,"SK","SASKATCHEWAN",45
"CA004014481",51.15,-103.8833,"TMAX",1979,2024,"SK","SASKATCHEWAN",46
"CA004015322",50.3333,-105.5333,"TMAX",1998,2025,"SK","SASKATCHEWAN",28
"CA004015440",52.3333,-105,"TMAX",1904,2023,"SK","SASKATCHEWAN",120
"CA004015800",49.3167,-102.1167,"TMAX",1949,2024,"SK","SASKATCHEWAN",76
"CA004015870",51.4,-103.2667,"TMAX",1979,2024,"SK","SASKATCHEWAN",46
"CA004016322",50.5667,-103.9833,"TMAX",1977,2024,"SK","SASKATCHEWAN",48
"CA004016699",50.4333,-104.6667,"TMAX",1999,2024,"SK","SASKATCHEWAN",26
"CA004018642",51.6667,-105.4,"TMAX",1992,2025,"SK","SASKATCHEWAN",34
"CA004019073",51.2667,-102.4667,"TMAX",2011,2024,"SK","SASKATCHEWAN",14
"CA004019075",51.2667,-102.4667,"TMAX",2011,2024,"SK","SASKATCHEWAN",14
"CA0040190LN",51.7667,-104.2,"TMAX",1992,2025,"SK","SASKATCHEWAN",34
"CA00401HP5R",49.7,-103.8,"TMAX",1992,2025,"SK","SASKATCHEWAN",34
"CA004020286",49.7333,-105.95,"TMAX",1992,2025,"SK","SASKATCHEWAN",34
"CA004020560",50.8333,-107.3167,"TMAX",1926,2024,"SK","SASKATCHEWAN",99
"CA004022359",51.1333,-106.5833,"TMAX",1973,2025,"SK","SASKATCHEWAN",53
"CA004024714",50.95,-107.15,"TMAX",1992,2025,"SK","SASKATCHEWAN",34
"CA004024919",49.9,-109.4667,"TMAX",1992,2025,"SK","SASKATCHEWAN",34
"CA004026847",51.15,-107.2667,"TMAX",1974,2024,"SK","SASKATCHEWAN",51
"CA004028038",50.3,-107.6833,"TMAX",2011,2025,"SK","SASKATCHEWAN",15
"CA004028060",50.2667,-107.7333,"TMAX",1959,2025,"SK","SASKATCHEWAN",67
"CA00402DAF0",50.9167,-109.5,"TMAX",1992,2025,"SK","SASKATCHEWAN",34
"CA0040318MN",49.05,-105.4833,"TMAX",1980,2025,"SK","SASKATCHEWAN",46
"CA004031999",49.6333,-109.5167,"TMAX",1992,2025,"SK","SASKATCHEWAN",34
"CA004032322",49.4333,-108.9833,"TMAX",1992,2025,"SK","SASKATCHEWAN",34
"CA004034910",49.1,-107.0167,"TMAX",1962,2025,"SK","SASKATCHEWAN",64
"CA004036844",49.1667,-105.9833,"TMAX",1970,2025,"SK","SASKATCHEWAN",56
"CA004038412",49.0667,-107.5833,"TMAX",1992,2025,"SK","SASKATCHEWAN",34
"CA004041000",53.45,-109.2,"TMAX",1964,2024,"SK","SASKATCHEWAN",61
"CA004045607",52.7667,-108.25,"TMAX",2005,2025,"SK","SASKATCHEWAN",21
"CA004046884",51.5667,-107.9167,"TMAX",1992,2025,"SK","SASKATCHEWAN",34
"CA004047240",52.3667,-108.8333,"TMAX",1911,2024,"SK","SASKATCHEWAN",114
"CA004047644",52.3167,-107.7667,"TMAX",1984,2024,"SK","SASKATCHEWAN",41
"CA004055079",52.8167,-104.6,"TMAX",1992,2025,"SK","SASKATCHEWAN",34
"CA004055736",51.4833,-107.05,"TMAX",1952,2025,"SK","SASKATCHEWAN",74
"CA004056240",53.2167,-105.6667,"TMAX",1942,2025,"SK","SASKATCHEWAN",84
"CA004057165",52.1667,-106.7167,"TMAX",2008,2024,"SK","SASKATCHEWAN",17
"CA004060983",55.8333,-108.4167,"TMAX",1977,2025,"SK","SASKATCHEWAN",49
"CA004061570",58.0833,-104.4833,"TMAX",1987,2024,"SK","SASKATCHEWAN",38
"CA004061632",58.1833,-103.7,"TMAX",1992,2024,"SK","SASKATCHEWAN",33
"CA004063605",55.5333,-102.35,"TMAX",2004,2025,"SK","SASKATCHEWAN",22
"CA004063753",57.25,-105.6,"TMAX",2011,2025,"SK","SASKATCHEWAN",15
"CA004063757",57.25,-105.6167,"TMAX",2010,2025,"SK","SASKATCHEWAN",16
"CA004064149",55.15,-105.2667,"TMAX",1999,2025,"SK","SASKATCHEWAN",27
"CA004064620",54.0167,-109.1333,"TMAX",2009,2025,"SK","SASKATCHEWAN",17
"CA004067655",56.3333,-103.2833,"TMAX",1992,2025,"SK","SASKATCHEWAN",34
"CA004067723",53.3667,-107.55,"TMAX",1992,2025,"SK","SASKATCHEWAN",34
"CA004068340",59.5667,-108.4833,"TMAX",1953,2025,"SK","SASKATCHEWAN",73
"CA004068559",53.9167,-106.0667,"TMAX",1992,2025,"SK","SASKATCHEWAN",34
"CA00406N0NM",54.1333,-108.5167,"TMAX",1996,2025,"SK","SASKATCHEWAN",30
"CA00406QLD0",59.5667,-108.4833,"TMAX",1992,2024,"SK","SASKATCHEWAN",33
"CA00407N51G",53.3333,-104,"TMAX",1996,2025,"SK","SASKATCHEWAN",30
"CA004083321",52.8167,-102.3167,"TMAX",1977,2025,"SK","SASKATCHEWAN",49
"CA004083324",52.8167,-102.3167,"TMAX",2007,2024,"SK","SASKATCHEWAN",18
"CA005010140",49.2833,-99.3,"TMAX",1963,2024,"MB","MANITOBA",62
"CA005010481",49.9167,-99.95,"TMAX",2012,2024,"MB","MANITOBA",13
"CA005010490",49.9,-99.95,"TMAX",2012,2024,"MB","MANITOBA",13
"CA005010547",49.9,-99.35,"TMAX",1994,2025,"MB","MANITOBA",32
"CA005010641",49.5667,-99.0667,"TMAX",2009,2025,"MB","MANITOBA",17
"CA005010QFQ",49.9333,-101.2,"TMAX",1988,2024,"MB","MANITOBA",37
"CA005012324",49.9,-98.2833,"TMAX",1992,2024,"MB","MANITOBA",33
"CA005012469",51.1833,-101.3667,"TMAX",1996,2025,"MB","MANITOBA",30
"CA005012654",50.45,-100.6,"TMAX",1993,2025,"MB","MANITOBA",33
"CA005012961",49.8333,-100.9333,"TMAX",2008,2024,"MB","MANITOBA",17
"CA005013117",50.65,-99.95,"TMAX",1966,2025,"MB","MANITOBA",60
"CA00501A7AR",49.2833,-100.9833,"TMAX",1992,2025,"MB","MANITOBA",34
"CA005020725",49.4,-98.3167,"TMAX",2000,2025,"MB","MANITOBA",26
"CA005020881",49,-97.2333,"TMAX",2009,2024,"MB","MANITOBA",16
"CA005021220",49.0333,-97.5667,"TMAX",1955,2025,"MB","MANITOBA",71
"CA005021695",50.0167,-97.8,"TMAX",1969,2024,"MB","MANITOBA",56
"CA005021849",49.1833,-98.0833,"TMAX",1999,2025,"MB","MANITOBA",27
"CA005022125",49.1833,-98.9,"TMAX",1957,2025,"MB","MANITOBA",69
"CA005022759",49.0167,-95.6,"TMAX",1992,2025,"MB","MANITOBA",34
"CA005022791",50.1167,-97.1667,"TMAX",1972,2024,"MB","MANITOBA",53
"CA005023262",49.8833,-97.1333,"TMAX",1999,2025,"MB","MANITOBA",27
"CA00502I001",49.5,-98.0333,"TMAX",1995,2025,"MB","MANITOBA",31
"CA00502S001",49.9167,-97.25,"TMAX",1996,2025,"MB","MANITOBA",30
"CA005030203",52.3667,-97.0167,"TMAX",1985,2025,"MB","MANITOBA",41
"CA005030984",52.8167,-97.6167,"TMAX",1995,2025,"MB","MANITOBA",31
"CA0050309J6",51.0833,-97.55,"TMAX",1992,2025,"MB","MANITOBA",34
"CA005031041",50.6333,-96.9833,"TMAX",1999,2025,"MB","MANITOBA",27
"CA005031042",50.6333,-97.05,"TMAX",2006,2025,"MB","MANITOBA",20
"CA005031201",50.5167,-95.9833,"TMAX",2005,2025,"MB","MANITOBA",21
"CA005031320",49.6167,-95.2,"TMAX",1915,2024,"MB","MANITOBA",110
"CA005031A10",53.1833,-99.2667,"TMAX",1992,2025,"MB","MANITOBA",34
"CA005032360",49.85,-95.5333,"TMAX",1948,2024,"MB","MANITOBA",77
"CA005032951",50.7,-96.5667,"TMAX",1996,2025,"MB","MANITOBA",30
"CA00503B1ER",50.1833,-96.0667,"TMAX",1992,2025,"MB","MANITOBA",34
"CA005040681",51.1,-100.05,"TMAX",1995,2025,"MB","MANITOBA",31
"CA005040689",51.1,-100.05,"TMAX",2010,2025,"MB","MANITOBA",16
"CA005040FJ3",52.0333,-100.65,"TMAX",1984,2023,"MB","MANITOBA",40
